商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
铭瑄终结者 B650M WIFI6电脑主板+AMD 锐龙 5 9500F 处理器主板CPU套装,2048.00,铭瑄京东自营旗舰店,铭瑄终结者B650M WIFI+9500F,1000+,jfs/t1/338615/27/6538/102611/68b90b26F6bb5caac/7766e8e13ac57541.jpg,1000094211,,100275936500,1000+,100275936500
华擎 (ASRock)A620I Lightning WiFi6 闪电风暴迷你主板+AMD 锐龙9 9900X CPU  板U套装,4998.00,华擎京东自营旗舰店,R9-9900X,66,jfs/t1/18001/30/22313/139651/66a74926F84f2318d/5573f07c364c2a4e.jpg,1000000509,,100131866658,,100131866658
华擎 (ASRock)A620I Lightning WiFi6 闪电风暴迷你主板+AMD 锐龙5 9600X CPU  板U套装,3297.00,华擎京东自营旗舰店,R5-9600X,66,jfs/t1/15235/6/21904/139097/66a74928F50e7dd90/2e7141a27c67a1cd.jpg,1000000509,,100131866664,100+,100131866664
微星（MSI）PRO B650M-P+锐龙AMD R5 9600X主板CPU套装,2108.00,微星京东自营旗舰店,9600X,2000+,jfs/t1/297678/37/12888/126435/684b9fecF08307b21/f00d099bc9df7ef4.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100131546490,4000+,100131546490
华擎 (ASRock) B760M-H2/M.2 D5 电竞主板+Intel 12代 i5-12600KF处理器 台式机 CPU 主板CPU套装,1839.00,华擎京东自营旗舰店,,4,jfs/t1/298135/37/8526/146363/682af298Fc91ea029/56de37097370c651.jpg,1000000509,,100229719138,,100229719138
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-GHA WIFI V14+AMD 锐龙5 7500FCPU 主板+CPU套装,1598.00,七彩虹京东自营旗舰店,R5 7500F,200+,jfs/t1/351531/4/7717/162048/692e86a3F0173bd1f/acdb6d3c9be73893.jpg,1000000267,,100248669952,600+,100248669952
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-A MEOW WIFI橘影橙+AMD 锐龙7 7800X3DCPU 主板+CPU套装,3109.00,七彩虹京东自营旗舰店,R7 7800X3D,200+,jfs/t1/374294/21/1291/196847/69313e1cFdb57c581/e9421582d88f74f4.jpg,1000000267,,100248670104,200+,100248670104
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-MEOW WIFI7 V14+AMD锐龙5 8600G主板+CPU套装,2118.00,七彩虹京东自营旗舰店,R5 8600G,200+,jfs/t1/349508/20/19627/145306/6901c1deF8cafff96/4c35c5f93e92b61e.jpg,1000000267,,100292057290,200+,100292057290
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS S WIFI7 V14+AMD锐龙5 8600G主板+CPU套装,2118.00,七彩虹京东自营旗舰店,R5 8600G,200+,jfs/t1/337289/16/26629/150409/69046160Ff536da9c/e713090e7cf4a9b9.jpg,1000000267,,100218843859,600+,100218843859
华擎 (ASRock)B650M-H/M.2+ D5 家用办公主板+AMD 锐龙9 9950X CPU  板U套装,4168.00,华擎京东自营旗舰店,R9-9950X,66,jfs/t1/245253/12/16586/146978/66b4affeF3b194f4a/007f14830e1ff567.jpg,1000000509,,100111702221,100+,100111702221
七彩虹（Colorful）主板CPU套装CVN Z790D5 ARK FROZEN V20 方舟+英特尔(Intel) i9-14900KS处理器 CPU 主板+CPU套装,5999.00,七彩虹京东自营旗舰店,七彩虹Z790 ARK+14900KS,1000+,jfs/t1/405037/35/11035/167629/69bd160eF8b85fabb/008332032031331d.jpg,1000000267,,100130888266,1000+,100130888266
七彩虹（Colorful） 主板CPU套装COLORFIRE B650M-MEOW WIFI橘影橙+AMD锐龙5 9500F处理器主板+CPU套装,2048.00,七彩虹京东自营旗舰店,七彩虹B650M MEOW WF橘猫+9500F,1000+,jfs/t1/359216/4/120/189527/6901c47fFb46daf2a/a20f723dc194dadb.jpg,1000000267,,100207742731,1000+,100207742731
七彩虹（Colorful）主板CPU内存套装CVN Z890M GAMING FROZEN V20+Ultra 270K PLUS+龙耀 (16G*2)D5  CL34 A die 釉白,11787.00,,,0,jfs/t1/407288/28/13163/163832/69c39fbcFe15d8773/00833203206732ce.jpg,0,,100251653649,,100251653649
AMD 锐龙R5 7500F搭微星B650M GAMING PLUS WIFI 游戏办公主板 主板CPU套装,1739.00,AMD京东自营旗舰店,R5 7500F,1万+,jfs/t1/227054/29/14651/128446/65fa8d5dF32c66b1b/889eb3a0b4249ad6.jpg,1000000706,PCIe5.0;Zen4架构;WIFI6E,100023835145,1万+,100023835145
华擎 (ASRock)B650M-H/M.2+ D5 家用办公主板+AMD 锐龙5 9600X CPU  板U套装,1918.00,华擎京东自营旗舰店,R5-9600X,66,jfs/t1/274381/38/20642/146479/67fc97c3F8baae0db/4efd550e7bc9134f.jpg,1000000509,,100131866684,100+,100131866684
华擎 (ASRock)B650M-H/M.2+ D5 家用办公主板+AMD 锐龙7 9700X CPU  板U套装,2298.00,华擎京东自营旗舰店,R7-9700X,66,jfs/t1/90522/19/49344/142305/66a74a1bF9463c879/aae55a64cb5ebb2b.jpg,1000000509,,100131866932,100+,100131866932
七彩虹（Colorful）七彩虹 主板CPU套装BATTLE-AX B760M-PLUS S WIFI7 V20 D4 超级黑刃+ i7-14700KF CPU,3199.00,七彩虹京东自营旗舰店,,0,jfs/t1/420231/9/11251/148458/69e81f36Fe1bf895e/00833203202f82e8.jpg,1000000267,,100261525339,,100261525339
AMD 锐龙R5 7500F搭华硕TUF GAMING B850M-PLUS WIFI重炮手 主板CPU套装 板U套装,2099.00,AMD京东自营旗舰店,R5 7500F,5000+,jfs/t1/300823/7/7037/92983/6826acb0F871ccd8f/084aecd12a848e5b.jpg,1000000706,5nm;6核12线程;神光同步,100041733971,9000+,100041733971
微星（MSI）(MSI)主板CPU套装B550M PRO-VDH DDR4+AMD 锐龙5 5600 板U套装,1419.00,,,23,jfs/t1/398945/30/20231/663761/69aed967F91291670/08ee320320f98fba.png,0,,100232291079,,100232291079
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-GHA WIFI V14+AMD 锐龙7 7800X3DCPU 主板+CPU套装,3209.00,七彩虹京东自营旗舰店,R7 7800X3D,200+,jfs/t1/351833/26/7404/166250/692e86a2F511ddf86/3a84e35d061e6874.jpg,1000000267,,100248670136,600+,100248670136
AMD锐龙R7 9700X搭华硕TUF GAMING B650M-PLUS重炮手 主板CPU套装 板U套装,2799.00,AMD京东自营旗舰店,R7 9700X,2000+,jfs/t1/237188/9/22652/113117/66a9d6f2F798923d8/ce60c14cf66d1d80.jpg,1000000706,,100134486364,3000+,100134486364
七彩虹（Colorful） 主板CPU套装CVN B850M ARK FROZEN V14+AMD 锐龙 9 9900X3D主板+CPU套装,4998.00,七彩虹京东自营旗舰店,七彩虹B850M ARK WIFI+9900X3D,2000+,jfs/t1/343343/5/26686/146580/6915b50cF3633a6d5/bba340c35fe6be30.jpg,1000000267,,100214371009,3000+,100214371009
AMD锐龙R7 7600X搭华硕TUF GAMING B650M-PLUS WIFI重炮手 主板CPU套装 板U套装,2179.00,AMD京东自营旗舰店,R5 7600X,5000+,jfs/t1/397396/40/6545/116561/699eaf85F007884db/0083320320966584.jpg,1000000706,扩展型散热片;内存加速引擎;高清音频,100023511301,9000+,100023511301
微星(MSI)A520M-A PRO+锐龙AMD R5 5600 主板CPU套装,1249.00,微星京东自营旗舰店,微星A520M+5600,5万+,jfs/t1/309971/10/13608/160472/686378a1Fd8ee73a3/6d5a1881a449b969.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100086179926,7万+,100086179926
技嘉主板CPU套装超耐久 Z790 UD AX+i9-14900KF,4780.00,技嘉京东自营旗舰店,技嘉Z790超耐久WIFI+14900KF,1万+,jfs/t1/334909/39/12423/161806/68c3bf22F8159e670/dc16ec858943db9b.jpg,1000000297,,100209078685,2万+,100209078685
AMD锐龙R5 9600X搭微星PRO B650M-E 游戏办公电脑主板 主板CPU套装 板U套装,1869.00,AMD京东自营旗舰店,R5 9600X,1000+,jfs/t1/26011/5/21933/117792/66a8a34eF80ef0dd3/286b27b1351cdc8d.jpg,1000000706,,100134486334,1000+,100134486334
AMD 锐龙R5 5500GT核显 搭华硕TUF GAMING B550M-PLUS重炮手板U套装 CPU主板套装,1619.00,AMD京东自营旗舰店,R5 5500GT,2000+,jfs/t1/164063/4/44730/81683/6614f75eFee315f6b/8645a630feb66991.jpg,1000000706,,100095852177,5000+,100095852177
AMD 锐龙R5 7500F搭微星PRO B650M-E 游戏办公电脑主板 CPU主板套装 板U套装,1409.00,AMD京东自营旗舰店,R5 7500F,1万+,jfs/t1/195344/26/42752/62781/65fa89d1F592a93f8/1172b44c351eeaab.jpg,1000000706,主流游戏性能高;高频内存;智控中心,100039750806,1万+,100039750806
技嘉（GIGABYTE）主板CPU套装AMD 锐龙 5 9500F处理器+冰雕B650M AORUS ELITE AX ICE,2369.00,技嘉京东自营旗舰店,技嘉B650M冰雕WF+9500F,1000+,jfs/t1/384813/14/20533/150543/696eee39Fec997666/0083320320c96aac.jpg,1000000297,,100275422290,1000+,100275422290
技嘉（GIGABYTE）主板CPU套装AMD 锐龙 5 9500F处理器+B850M FORCE WIFI6E,2247.00,技嘉京东自营旗舰店,技嘉B850M猎鹰WF+9500F,1000+,jfs/t1/384438/15/22438/176477/696eee36Fc26a8f95/008332032098f059.jpg,1000000297,,100275422242,1000+,100275422242
AMD锐龙 9 9900X3D处理器 12核24线程140MB游戏高速缓存 盒装CPU 专业生产力 畅玩打瓦/三角洲/CSGO,3999.00,AMD京东自营旗舰店,9900X3D盒装CPU,2000+,jfs/t1/425636/16/15040/90538/69f32ad3F34acb9d2/00833203206a9a42.jpg,1000000706,12核24线程;140MB缓存;4.4GHz,100187932528,3000+,100187932528
七彩虹（Colorful）COLORFIRE B650M-MEOW WIFI 橘影橙+AMD 锐龙7 9800X3D  CPU 主板+CPU套装,3899.00,七彩虹京东自营旗舰店,R7 9800X3D  ,200+,jfs/t1/359546/14/18757/194768/692d4f9dFf8998cdf/0e1792bc2395d382.jpg,1000000267,,100152378400,800+,100152378400
AMD锐龙R7 9700X搭华硕TUF GAMING B850M-PLUS WIFI重炮手 主板CPU套装 板U套装,3049.00,AMD京东自营旗舰店,R7 9700X,2000+,jfs/t1/316914/16/20456/91510/688b044dFf414a99b/6756b970e2562f1e.jpg,1000000706,,100113450631,3000+,100113450631
AMD 锐龙R7 8700G搭华硕PRIME B650M-R 主板CPU套装 板U套装,2499.00,AMD京东自营旗舰店,R7 8700G,1000+,jfs/t1/207545/12/39301/111522/6614af4eF214ed13e/ee395af3b5eadcf2.jpg,1000000706,,100108117434,1000+,100108117434
华硕B860M重炮手主板+intel-U5 225 CPU  主板+CPU套装,2399.00,华硕京东自营旗舰店,华硕B860M重炮手+225,1000+,jfs/t1/330083/5/9968/133397/68bab964F505b2eb5/de694afbd6196ffe.jpg,1000000225,,100182228780,3000+,100182228780
技嘉（GIGABYTE）主板CPU套装 小雕 Z790M AORUS ELITE AX+i7-14700KF 板U套装,3800.00,技嘉京东自营旗舰店,技嘉Z790M小雕WIFI+14700KF,5万+,jfs/t1/387330/16/413/161831/695f474cF87ce2637/e032c0b4e077d79e.jpg,1000000297,套装更优惠;14700KF,100123754053,7万+,100123754053
微星（MSI）主板CPU套装MAG B760M MORTAR WIFI II DDR5+Intel i5-14400F 板U套装,2229.00,微星京东自营旗舰店,微星B760M 迫击炮WIFI II+14400F,2000+,jfs/t1/334085/25/12015/223544/68c2877fF69019a24/f52ce4a326e43acd.jpg,1000000266,,100209403115,5000+,100209403115
AMD 锐龙R5 7500F搭华硕B650M AYW WIFI哎哟喂主板 主板CPU套装 板U套装,1629.00,AMD京东自营旗舰店,R5 7500F,5000+,jfs/t1/299161/29/7501/76380/6826b2bbF5952ab2e/8519524c2c73d7db.jpg,1000000706,AM4接口;12核24线程;WIFI6,100033259129,9000+,100033259129
AMD锐龙R5 7500F搭微星MAG B850M MORTAR WIFI迫击炮 主板CPU套装,2099.00,AMD京东自营旗舰店,R5 7500F,1万+,jfs/t1/283684/9/17069/113504/67f6092bF601d51ae/e46c36a48e340111.jpg,1000000706,5nm;6核12线程;2.5G网卡,100027995929,1万+,100027995929
技嘉（GIGABYTE）主板CPU套装冰猎鹰WIFI7 B850 EAGLE WF7 ICE+AMD 锐龙 5 9600X处理器,2598.00,技嘉京东自营旗舰店,,46,jfs/t1/388880/1/4864/160095/696eee3aFff89a201/0083320320cba55c.jpg,1000000297,,100273603708,100+,100273603708
微星(MSI)主板CPU套装X870E TOMAHAWK WIFI战斧导弹+AMD 9950X3D 板U套装,6749.00,微星京东自营旗舰店,,100+,jfs/t1/305910/12/10059/104819/684ba044Fd36caf3c/2a41f74e427a8365.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100195058476,200+,100195058476
AMD 锐龙R7 9800X3D搭华硕TUF GAMING B850M-PLUS WIFI7 W白色重炮手 主板CPU套装 板U套装,4449.00,AMD京东自营旗舰店,R7 9800X3D,2000+,jfs/t1/348877/24/18279/96714/69007b39Fc5ec13ed/9066b8446fd4eae3.jpg,1000000706,,100134486470,3000+,100134486470
主板CPU套装AMD Ryzen 9850X3D+超级冰雕X870E AORUS MASTER X3D ICE,8187.00,,技嘉超级冰雕X870E+9850X3D,0,jfs/t1/392006/34/8240/174129/6979c0c4Ff45bac81/0083320320dd6040.jpg,0,,100238981653,,100238981653
七彩虹（Colorful） 主板CPU套装BATTLE-AX B650M-WHITE WIFI V15+AMD锐龙5 9500F处理器主板+CPU套装,1998.00,七彩虹京东自营旗舰店,,8,jfs/t1/337571/40/26087/153803/6901d6d6F120124a2/28983a5ac52d5651.jpg,1000000267,,100275936524,,100275936524
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS WIFI V14+AMD 锐龙7 9850X3D主板+CPU套装,4348.00,七彩虹京东自营旗舰店,R7 9850X3D,200+,jfs/t1/386619/33/17268/183010/6972067bFad0a8333/008332032009d76f.jpg,1000000267,,100239147081,600+,100239147081
AMD锐龙R7 7800X3D搭华硕TX GAMING B650EM WIFI W天选主板CPU套装 板U套装,3499.00,AMD京东自营旗舰店,R7 7800X3D,5000+,jfs/t1/291888/4/7798/105421/682acb24Fe87f0f10/661435b8ecab64f5.jpg,1000000706,12核24线程;AM4接口;2.5G网卡,100041733991,9000+,100041733991
华硕ROG STRIX Z790-A GAMING WIFI S主板+英特尔(intel) i9 14900KS CPU CPU主板套装 主板+CPU套装,7599.00,华硕京东自营旗舰店,ROG Z790吹雪+14900KS,1000+,jfs/t1/166574/3/44528/162384/6628c35aFc73b0ca7/b11e5024c697b6cc.jpg,1000000225,,100096081319,1000+,100096081319
七彩虹（Colorful）COLORFIRE 主板CPU套装 B760M-MEOW WIFI D5暗影紫+英特尔(Intel) i5-12600KF CPU 主板+CPU套装,2049.00,七彩虹京东自营旗舰店,i5-12600KF,500+,jfs/t1/399602/31/8102/165077/69a7ded3F27528c6f/0083320320a9813f.jpg,1000000267,专业电竞网卡;定制萌宠外观,100086881678,1000+,100086881678
微星（MSI）主板CPU套装MPG B850 EDGE TI WIFI 刀锋+AMD锐龙7 7800X3D 板U套装,4210.00,微星京东自营旗舰店,微星B850 刀锋钛WIFI+7800X3D,2万+,jfs/t1/299952/20/16556/83471/6854b443F521f5154/c255cb667abf396c.jpg,1000000266,微星板U套装;主板三年质保 ;套装购买更优惠,100179408094,5万+,100179408094
AMD锐龙R5 7500F搭华擎B850M-X 家用办公主板 主板CPU套装 板U套装,1529.00,AMD京东自营旗舰店,R5 7500F,63,jfs/t1/397030/40/15932/101639/69a7c9bdF3df51922/00833203202c0481.jpg,1000000706,,100116098476,,100116098476
七彩虹（Colorful）主板CPU套装BATTLE-AX B850M-E WIFI V14+AMD 锐龙5 7500F CPU 主板+CPU套装,1548.00,七彩虹京东自营旗舰店,R5 7500F,200+,jfs/t1/361979/7/12610/167787/692e82f0F77605b49/6c20d9d318f7dc98.jpg,1000000267,,100154060411,600+,100154060411
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-MEOW WIFI7 V14+AMD 锐龙7 9850X3D主板+CPU套装,4448.00,七彩虹京东自营旗舰店,R7 9850X3D,200+,jfs/t1/384914/15/21642/165767/6972067bF13ff72ff/00833203206c8859.jpg,1000000267,,100319120568,200+,100319120568
AMD锐龙R5 9600X 盒装CPU搭技嘉B650M D2H 主板CPU套,1879.00,AMD京东自营旗舰店,R5 9600X,74,jfs/t1/75450/10/27254/97399/66de810bF4165e373/a3fdee57116b08b9.jpg,1000000706,,100120470951,,100120470951
七彩虹（Colorful）COLORFIRE 主板CPU套装 B650M-MEOW WIFI 橘影橙+AMD 锐龙7 9700X  CPU 主板+CPU套装,2478.00,七彩虹京东自营旗舰店,R7 9700X ,200+,jfs/t1/369347/21/8685/194389/692d4fa2Fbd02e0a0/b8f5a8fa3d832930.jpg,1000000267,,100118855681,800+,100118855681
微星（MSI）PRO B650M-E+锐龙AMD R5 9600X主板CPU套装,2747.00,微星京东自营旗舰店,9600X,2000+,jfs/t1/321459/4/8509/132496/684b9fe8F27844a44/5630b9b5d9b0b415.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100111489745,4000+,100111489745
微星(MSI)主板CPU套装B650M GAMING WIFI+AMD锐龙 5 9500F 板U套装,2118.00,微星京东自营旗舰店,微星B650M 小白龙WIFI+9500F,1000+,jfs/t1/336675/11/7220/129852/68ba75c9F1e95a953/cb86de1ecd9e9da3.jpg,1000000266,,100275767106,1000+,100275767106
微星（MSI）主板CPU套装B760M GAMING PLUS WIFI DDR4+Intel i5-14400F 板U套装,2059.00,微星京东自营旗舰店,微星B760M小白龙WF D4+14400F,2000+,jfs/t1/344969/40/2095/169004/68c27d38F6420e316/3b2c2b933d646107.jpg,1000000266,,100209403087,5000+,100209403087
AMD锐龙R7 9850X3D搭华硕TUF GAMING B650M-PLUS WIFI重炮手 主板CPU套装 板U套装,4749.00,AMD京东自营旗舰店,R7 9850X3D,5000+,jfs/t1/400463/37/10707/113196/69aa8d75Fa2b2733d/0083320320853239.jpg,1000000706,100MB缓存;PCIE4.0;2.5G网卡,100041733963,9000+,100041733963
七彩虹（Colorful） 主板CPU套装BATTLE-AX B860M-WHITE WIFI V20+Intel Ultra 5 225F CPU,1699.00,七彩虹京东自营旗舰店,七彩虹B860M-WHITE冷钢WIFI+225F,500+,jfs/t1/395231/7/17534/150648/69a2a47cF1a6cf979/0083320320a51ef5.jpg,1000000267,,100253726386,1000+,100253726386
七彩虹（Colorful）七彩虹 主板CPU套装BATTLE-AX B850M-E WIFI V14+AMD 锐龙7 8700G CPU ,4198.00,七彩虹京东自营旗舰店,R7 8700G,200+,jfs/t1/371028/39/3271/167247/692e82ecF987cefe1/d4760cbf4b768371.jpg,1000000267,,100195421770,600+,100195421770
七彩虹（Colorful） 主板CPU套装BATTLE-AX B860M-E WIFI V20+Intel Ultra 5 225主板+CPU套装,1799.00,七彩虹京东自营旗舰店,七彩虹B860M-E WIFI+225,1000+,jfs/t1/331541/8/16721/156693/68d4f1deF67491857/55ff98641308bed1.jpg,1000000267,,100284536208,3000+,100284536208
技嘉主板CPU套装超耐久 Z790 UD+i9-14900K,4980.00,技嘉京东自营旗舰店,技嘉Z790超耐久+14900K,2万+,jfs/t1/332103/40/12163/157855/68c3bf23F1b7ab208/3fb8df2e3c5227db.jpg,1000000297,,100277937966,2万+,100277937966
AMD锐龙R9 9900X搭华硕PRIME X870-P WIFI 主板CPU套装 板U套装,4549.00,AMD京东自营旗舰店,R9 9900X,500+,jfs/t1/180839/9/48469/90202/6707836fFb1a50183/8cc343ca3491f3a5.jpg,1000000706,,100148563280,900+,100148563280
七彩虹（Colorful） 主板CPU套装BATTLE-AX B550M-D PRO V14+AMD 锐龙5 5600GT主板+CPU套装,1568.00,七彩虹京东自营旗舰店,R5 5600GT,59,jfs/t1/360575/18/9087/181812/692414a5Ff0a5b04a/e1f2790220243065.jpg,1000000267,,100225410607,,100225410607
技嘉主板CPU套装超耐久 Z790 UD+i9-14900KF,4680.00,技嘉京东自营旗舰店,技嘉Z790超耐久+14900KF,1万+,jfs/t1/330526/10/12451/160479/68c3bf21F23c31b70/cba9bb5edc975ce8.jpg,1000000297,套装更优惠;Z790UD;14900KF,100209078661,2万+,100209078661
华硕TUF GAMING X870-PRO WIFI7 W NEO主板+AMD 锐龙7 7800X3D CPU  主板+CPU套装,4959.00,华硕京东自营旗舰店,TUF X870-PRO WIFI7+7800X3D,2000+,jfs/t1/404573/19/7394/130581/69b8c8aaF5c774b36/0083320320ba4f7d.jpg,1000000225,,100331153920,3000+,100331153920
铭瑄MS-B760M Gaming WIFI ACE D4电脑主板+英特尔i5-14400F 酷睿14代 处理器主板CPU套装,1859.00,铭瑄京东自营旗舰店,铭瑄B760M ACE D4 WiFi+14400F,2000+,jfs/t1/289814/30/8544/114728/686f688dF889984da/5fd3891001399e6c.jpg,1000094211,,100253726456,5000+,100253726456
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS S WIFI7 V14+AMD 锐龙 9 9900X3D主板+CPU套装,4748.00,七彩虹京东自营旗舰店,R9 9900X3D,200+,jfs/t1/353878/9/8273/151444/6915b40aF1384d14f/38c85ef14953f6e5.jpg,1000000267,,100213521695,600+,100213521695
华硕TUF GAMING B850M-PLUS II重炮手主板+AMD 锐龙5  7500F CPU  主板+CPU套装,2098.00,华硕京东自营旗舰店,B850M重炮手2代+7500F,1000+,jfs/t1/343651/23/11547/122804/68e9c24fF95cbe7f7/31dc4f9fe3b812cc.jpg,1000000225,,100278773648,2000+,100278773648
AMD锐龙R7 7800X3D搭华硕ROG STRIX B850-G GAMING WIFI S小吹雪主板CPU套装 板U套装,3799.00,AMD京东自营旗舰店,R7 7800X3D,5000+,jfs/t1/319349/19/19894/133640/688af994Fb4313722/7ddcf641cdb34370.jpg,1000000706,Zen4架构;PCIe5.0;WiFi6,100042368337,9000+,100042368337
七彩虹（Colorful）主板CPU套装BATTLE-AX B760M-PLUS WIFI D5 V20 黑刃+英特尔i5-12400F CPU,1729.00,七彩虹京东自营旗舰店,i5-12400F,500+,jfs/t1/395211/4/15861/180490/69a13c80F837e0bd5/0083320320939d9e.jpg,1000000267,,100188215330,1000+,100188215330
AMD锐龙R9 9950X搭华硕PROART X870E-CREATOR WIFI创艺国度 主板CPU套装 板U套装,7349.00,AMD京东自营旗舰店,R9 9950X,500+,jfs/t1/183450/2/48490/89179/67078693F338002c9/d044c0d25b3806d0.jpg,1000000706,,100122832219,900+,100122832219
微星(MSI)主板CPU套装MAG X870 TOMAHAWK WIFI+AMD 锐龙9 9950X3D 板U套装,6298.00,微星京东自营旗舰店,9950X3D,40,jfs/t1/286712/40/14886/108979/684ba02fF3dba3fc4/1ad9c1c2200a725a.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100164770249,,100164770249
技嘉（GIGABYTE）主板CPU套装AMD 锐龙 5 9500F处理器+B650M GAMING WIFI,1968.00,技嘉京东自营旗舰店,技嘉B650M GAMING WF+9500F,1000+,jfs/t1/389975/32/3176/155479/696eee38F7ec211eb/00833203200f1e81.jpg,1000000297,套装更优惠;9500F,100275422176,1000+,100275422176
七彩虹（Colorful）COLORFIRE B760M-A MEOW WIFI D5橘影橙+英特尔(Intel) i5-12600KF CPU 主板CPU套装 主板+CPU套装,1949.00,七彩虹京东自营旗舰店,i5-12600KF,500+,jfs/t1/397966/21/13230/185991/69a7dfa2F2f885683/0083320320e6a529.jpg,1000000267,,100130888108,1000+,100130888108
技嘉（GIGABYTE）主板CPU套装电竞雕B650M AORUS PRO AX 主板DDR5+AMD 锐龙5 7500F处理器 板U套装,2009.00,技嘉京东自营旗舰店,,1000+,jfs/t1/387034/20/7339/144350/69688071Fa6761452/0083320320ed9466.jpg,1000000297,内存8000+;15相供电;2.5千兆网卡,100081237187,1000+,100081237187
微星（MSI）主板CPU套装B550M PRO-VDH WIFI+5600 板U套装,1469.00,,,6,jfs/t1/396935/2/1506/125544/698d8545Ffd0b41af/0083320320cbde54.png,0,,100325871806,,100325871806
七彩虹（Colorful） 主板CPU套装CVN X870 ARK FROZEN V14 方舟+AMD 锐龙7 9700X CPU 主板+CPU套装,3228.00,七彩虹京东自营旗舰店,R7 9700X,78,jfs/t1/340948/2/7515/168591/692e88e2F09aae35a/9ef6eb12d9a30f95.jpg,1000000267,,100155687913,100+,100155687913
七彩虹（Colorful）COLORFIRE 主板CPU套装 B760M-MEOW WIFI D5橘影橙+英特尔(Intel) i5-12490F CPU 主板+CPU套装,1849.00,七彩虹京东自营旗舰店,i5-12490F,500+,jfs/t1/401459/32/1650/190807/69a7daf6F67ae32ec/00833203203f6e77.jpg,1000000267,支持个人送保;定制萌宠外观,100081216473,1000+,100081216473
铭瑄MS-挑战者B760M D5 WiFi电脑主板+英特尔i5-12600KF 酷睿12代 处理器主板CPU套装,1899.00,铭瑄京东自营旗舰店,挑战者 B760M D5 WiFi,1000+,jfs/t1/196126/30/42526/107868/65faaff3F398d92dc/09820f0b06e3eea4.jpg,1000094211,,100099076388,1000+,100099076388
铭瑄eSport B650ITX WIFI ICE电脑主板+AMD 锐龙 5 9500F 处理器主板CPU套装,2048.00,铭瑄京东自营旗舰店,铭瑄B650ITX WiFi+9500F,1000+,jfs/t1/349177/27/925/109013/68be44ccFaff7f95c/6c6db02b8ab97386.jpg,1000094211,,100207742747,1000+,100207742747
铭瑄MS-B760M GAMING WIFI ICE电脑主板+英特尔(Intel) i5-12400F 酷睿12代 主板CPU套装,1599.00,铭瑄京东自营旗舰店,B760M GAMING WIFI ICE,1000+,jfs/t1/256256/4/15094/132036/678f0677F79d8d42a/ca7cbe4a5e0247df.jpg,1000094211,,100146109257,1000+,100146109257
微星板U水冷套装MAG B860M MORTAR WIFI+265K+冰刃A15 360 板U水冷套装,6197.00,,265K,500+,jfs/t1/388723/27/274/118597/6965e569F87846918/1f028e98283ba283.jpg,0,,100237276595,1000+,100237276595
技嘉（GIGABYTE）主板CPU套装B850 AORUS ELITE WIFI7 ICE+AMD锐龙7 9800X3D,4749.00,技嘉京东自营旗舰店,9800X3D,200+,jfs/t1/382019/16/21812/139064/6965ed5dFcfa6f770/6a1df2fc96fb2b25.jpg,1000000297,,100222785304,600+,100222785304
AMD锐龙R5 9600X搭华硕ROG STRIX B850-G GAMING WIFI S小吹雪 主板CPU套装 板U套装,2699.00,AMD京东自营旗舰店,R5 9600X,2000+,jfs/t1/308271/23/21699/132278/688b09d6F36879082/ffa6540524ccf51c.jpg,1000000706,,100134486340,3000+,100134486340
AMD 锐龙R5 5600 搭华擎B450M-HDV R4.0 板U套装 CPU主板套装,1198.00,AMD京东自营旗舰店,R5 5600,500+,jfs/t1/96847/30/31353/77434/655daac7Fbc6ae9b3/b904646d631692fc.jpg,1000000706,,100077130537,700+,100077130537
微星(MSI)B760M GAMING WIFI DDR5+英特尔(intel)12600KF CPU 主板CPU套装,2199.00,微星京东自营旗舰店,12600KF,2000+,jfs/t1/312541/13/9235/156100/684ba082Fe1afed6a/a98a2dae6b8b2f01.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100106494850,2000+,100106494850
微星（MSI）主板CPU套装PRO B760M-A WIFI DDR4 II+Intel i5-14400F 板U套装,2039.00,微星京东自营旗舰店,微星B760M-A WIFI D4 II+14400F,2000+,jfs/t1/350653/4/2205/189047/68c28620F2ddc5dcc/714bb914bdd81afa.jpg,1000000266,,100209403089,5000+,100209403089
七彩虹（Colorful）COLORFIRE 主板CPU套装 B760M-MEOW WIFI D5橘影橙+英特尔(Intel) i5-12600KF CPU 主板+CPU套装,2099.00,七彩虹京东自营旗舰店,i5-12600KF,500+,jfs/t1/400109/13/9295/190766/69a7daf6F618aaabe/00833203206184ec.jpg,1000000267,支持个人送保;定制萌宠外观,100086149788,1000+,100086149788
