商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
55寸液晶拼接屏监控展厅会议室高清大屏幕定制,1760.00,富沐京东自营旗舰店,拼接屏定制，单拍不发货。,1000+,jfs/t1/383707/38/8667/748014/694f85e3F76b7f442/0258320320683876.png,1000418202,500+人收藏;1千+人已买;3千+人加购,100226563928,200+,100226563928
长虹 21.45英寸 FHD全高清 100Hz  HDMI+VGA 内置音箱 低蓝光护眼 节能认证 电竞显示器 22G650F-S,354.00,长虹显示器京东自营旗舰店,22G650F-S 内置音箱 100Hz,2万+,jfs/t1/412566/17/9377/77146/69cf5fb3Fe637b224/00833203208dd7ba.jpg,1000104189,100HZ;企业采购优选;内置音箱,100078322463,5万+,100078322463
KVL32英寸电脑显示器1080p微边框HDMI+VGA高清显示屏 KV321,619.00,KVL京东自营旗舰店,32英寸/低蓝光/可壁挂,10万+,jfs/t1/410086/14/16543/161686/69cb997aF693db5fc/00833e83e8f070e1.jpg,1000458757,32英寸;超大屏;1080p,100060823846,10万+,100060823846
联想来酷  23.8英寸2k 广视角低蓝光屏幕 99%SRGB办公微边设计 支持壁挂 100Hz刷新率 XQ24q,599.00,联想京东自营旗舰店,"Lecoo/23.8""2k/100Hz高刷/高色域",5万+,jfs/t1/386994/16/17973/85665/697b02bdFd0a38935/008332032086e8b9.jpg,1000000157,2k分辨率;100Hz高刷;99%sRGB,100227915871,8万+,100227915871
Lecoo联想24.5英寸原生200Hz Fast-IPS 1ms响应支持HDR广色域电竞游戏显示器 猛禽N2521,499.00,联想Lecoo显示器京东自营旗舰店,【爆款】24.5/F-IPS/200Hz/1ms,5万+,jfs/t1/413303/3/3628/130567/69ccc492F8826dfe9/0083320320577d4e.jpg,1000345105,100人已回购;7千+人已买;30万+人浏览,100135430500,10万+,100135430500
华为（HUAWEI） 27英寸电脑显示器2K电竞显示屏笔记本外接办公显示器 MateView SE 标准版,699.00,数码京东自营专区,27英寸/2K/100Hz/标准版,500+,jfs/t1/416229/40/5997/87613/69d7082fFef596468/0083320320d488e0.jpg,1000487048,,100299030096,700+,100299030096
HPC27英寸电脑显示器 FHD 原生165Hz FastIPS电竞屏 1ms响应 HDR10 广色域 游戏电脑显示屏HH27FIX,497.00,HPC显示器京东自营旗舰店,27英寸|165Hz|热血电竞,2000+,jfs/t1/409594/19/3198/217812/69c37c23F8a58f7b6/00833e83e8d18b64.png,1000368421,原生180Hz;快速液晶;FastIPS,100072175667,2000+,100072175667
AOC 23.8英寸2K 144Hz 高刷护眼办公 IPS HDR 6轴调色 每台出厂校色 低蓝光不闪 电脑显示器 Q24G51F,749.00,AOC京东自营旗舰店,[新]23.8英寸/2K144Hz/出厂校色,100万+,jfs/t1/419972/25/17252/103457/69ef272aFa484e1ef/0083320320aabdb1.jpg,1000000715,6轴调色;每台出厂校色;原生144HZ,100259418242,200万+,100259418242
AOC23.8英寸显示器144Hz高刷IPS技术全高清HDMI低蓝光台式电脑办公显示器显示屏幕 24B36XE,499.00,AOC国产化京东自营专区,23.8英寸/IPS/144HZ,5000+,jfs/t1/417653/9/15484/119350/69e08cceFc374ad90/0083320320f5e068.jpg,1000471548,144HZ刷新率;IPS技术;HDMI接口,100240633085,1万+,100240633085
AOC 23.8英寸 144Hz高刷 IPS HDMI接口 低蓝光不闪 可壁挂 三边微边 超薄节能 办公电脑显示器24B35XE,489.00,AOC京东自营旗舰店,[新]23.8英寸144Hz/节能认证,100万+,jfs/t1/425010/10/9841/79121/69ef2879Fedf3e7dd/00833203203f4db2.jpg,1000000715,,100241534445,200万+,100241534445
KTC 23.8英寸2K 260Hz原生240Hz显示器 京东方NF2面板 HDR400 FastIPS升降旋转笔记本电脑显示屏H24E7,899.00,KTC京东自营旗舰店,新品/23.8英寸2K/240Hz/升降旋转,50万+,jfs/t1/412192/15/10480/118845/69ce3dccF22eda88d/0083320320eeee28.png,1000394329,拒绝抹布屏;通透高清面板;小4K很清晰,100185508953,50万+,100185508953
AOC24.5英寸310Hz FastIPS 快速液晶1ms HDR400 硬件低蓝光 三角洲 典雅白游戏电竞显示器25G41SE/WS,899.00,AOC京东自营旗舰店,"[新]24.5""310Hz/HDR400/1ms/白色",100万+,jfs/t1/424690/24/12575/125804/69ef3301F3a29f921/0083320320e41bb1.jpg,1000000715,FastIPS;HDR400;硬件低蓝光,100322346782,100万+,100322346782
HKC24.5英寸2K 380Hz专业电竞FastIPS硬件低蓝光HDR400原神游戏10bit旋转升降DP2.1显示器神盾25Q380,2099.00,HKC京东自营旗舰店,24.5英寸/2K/380Hz/Type-C/升降,10万+,jfs/t1/423388/19/430/141624/69e3fe44Fc31297da/065c32032007b952.png,1000000473,超100万人关注店铺;黄金电竞尺寸;旋转升降,100341651864,20万+,100341651864
SANC盛色24.5英寸260Hz硬件低蓝光 Fast IPS 电竞显示器 耳机挂架小夜灯 HDR400认证电脑屏幕N50Pro6,546.00,SANC京东自营旗舰店,24.5英寸/260Hz超频/HDR400/重磅,50万+,jfs/t1/413038/24/2554/133286/69cb73f1F198fcaa5/008332032073c71c.jpg,1000410984,硬件低蓝光;HDR400;耳机挂钩小夜灯,100164234095,60万+,100164234095
HPC27英寸2K高清便携显示屏 IPS 100Hz 99%sRGB广色域 低蓝光 微边框壁挂 办公家用电脑显示器HP27QI,499.00,HPC显示器京东自营旗舰店,【店内爆款】27英寸|2K100Hz节能,5万+,jfs/t1/417474/36/4996/128443/69d8cb45F4a6ddb5b/00833e83e8227f30.png,1000368421,2K超清;100Hz;广色域,100073177284,7万+,100073177284
HPC27英寸显示器 FHD 100hz白色 曲面家用办公电脑显示屏 低蓝光高清三面微边框可壁挂屏幕 C27H51F,469.00,HPC显示器京东自营旗舰店,【曲面办公】27英寸| 100Hz新品,5万+,jfs/t1/413225/29/20294/120746/69d64e52Fc781b639/00833e83e8b10e99.png,1000368421,100HZ 微曲;低蓝光;可壁挂,100326490714,7万+,100326490714
KTC 24.5英寸2K 320Hz Fast-IPS显示屏 满血HDMI2.1 硬件护眼 三角洲电脑显示器 大师25M3紫罗兰,1569.00,KTC京东自营旗舰店,大师/24.5英寸/2K320Hz/紫罗兰,50万+,jfs/t1/421209/31/5613/169406/69e20284F9333e56e/0083320320216812.png,1000394329,店铺被40万人种草;超90万人关注店铺,100246578523,50万+,100246578523
创维（Skyworth）23.8英寸240Hz 1ms FastIPS硬件低蓝光HDR400光感屏变470nit电竞显示器G24 GT2（F24G30F GT 2代）,529.00,创维显示器京东自营旗舰店,新品/23.8英寸/240Hz/470高亮,2万+,jfs/t1/426022/7/9021/163430/69ef843cFc0befd07/008332032098671f.jpg,1000093210,自动亮度色温调节;底座支持左右旋转;多重健康护眼,100300307434,4万+,100300307434
KVL电脑显示器24.5英寸家用办公 U-IPS原生144hz 120%sRGB硬件低蓝光游戏电竞显示屏内置音箱KV259F,369.00,KVL京东自营旗舰店,24.5英寸/144hz/内置音箱,10万+,jfs/t1/414590/16/1146/66702/69cf213cF6018169a/0083320320e8719c.png,1000458757,144Hz高刷;硬件低蓝光;120%sRGB;内置音箱;无需外接音响,100251598053,10万+,100251598053
创维（Skyworth）27英寸电竞显示器 原生144Hz IPS 硬件低蓝光 380nit高亮 广色域 办公显示屏 G27 SE,549.00,创维显示器京东自营旗舰店,新品/27英寸/144Hz/硬件低蓝光,2万+,jfs/t1/427951/7/2273/146254/69ef846fF0f1f8059/008332032098fc2f.jpg,1000093210,27寸144Hz;硬件低蓝光;100%sRGB,100245749269,4万+,100245749269
HKC 23.8英寸IPS面板144Hz高刷99%sRGB广色域低蓝光不闪屏外接电脑屏幕游戏电竞办公显示器V2419,449.00,HKC京东自营旗舰店,23.8英寸/144Hz/电子书/低蓝光,10万+,jfs/t1/412412/11/9033/119757/69ce1c7eFec951392/00833203203cb577.jpg,1000000473,IPS广视角;高效爱眼不闪屏;办公游戏多场景,100261011060,20万+,100261011060
HKC 26.5英寸2K 240Hz QD-OLED量子点原生10bit硬件低蓝光0.03ms电竞游戏旋转升降HDR显示器GS27QKS,2199.00,HKC京东自营旗舰店,26.5英寸/2K/240Hz/10bit/0.03ms,1万+,jfs/t1/421504/5/13990/131852/69e86232Fec82852f/00833203208ee57d.jpg,1000000473,,100287599278,1万+,100287599278
长虹×京东联名 27英寸显示器 100Hz 300nits亮度 可壁挂 IPS硬屏节能低蓝光爱眼显示屏 27FI,439.00,长虹显示器京东自营旗舰店,27FI【京东联名】 27英寸100Hz,2万+,jfs/t1/418992/24/7993/154996/69df3d11Ff886a131/00833e83e86077ba.png,1000104189,27英寸;低蓝光爱眼;100Hz,100326936012,5万+,100326936012
海信34英寸带鱼屏 200Hz高刷 1000R曲率 内置音响 氛围灯 HDR400 WQHD曲面电竞屏 显示器34G6K Pro,1499.00,海信（Hisense）显示器京东自营旗舰店,爆款34G6K Pro/200Hz/内置音箱,5万+,jfs/t1/410803/36/15336/108610/69cced67Fd98a6b64/0083320320904faf.jpg,1000346461,,100251303842,7万+,100251303842
KTC 24.5英寸2K 320Hz Fast-IPS显示屏0.5ms 满血HDMI2.1 硬件护眼 HDR450 电脑显示器 大师25M3 黑,1469.00,KTC京东自营旗舰店,大师/24.5英寸/2K320Hz/升降旋转,50万+,jfs/t1/426146/24/13702/160940/69f311f8Fb2658ec9/00833203203a7519.jpg,1000394329,,100251226863,50万+,100251226863
泰坦军团 27英寸260Hz高刷 FastIPS硬件低蓝光HDR400 1级能效节能 广色域电竞显示器原生240Hz P2710H PLUS,729.00,泰坦军团京东自营旗舰店,27英寸260Hz 硬件低蓝光 1级节能,50万+,jfs/t1/415723/35/5980/145352/69d5bb3cFf363f447/00833203202a8db3.jpg,1000169144,260Hz超高刷;硬件级低蓝光护眼;一级能效更环保！,100217278980,80万+,100217278980
KTC 23.8英寸原生240Hz FastIPS屏小金刚1ms硬件低蓝光HDR400 笔记本电脑游戏电竞显示器 H24F7白色,559.00,KTC京东自营旗舰店,白色23.8英寸/240Hz/硬件低蓝光,50万+,jfs/t1/407385/8/21381/432505/69ce3dd0F018bf4a9/0083320320e586e0.png,1000394329,,100226744749,50万+,100226744749
HKC 27英寸2K高清180Hz曲面屏1500R游戏电竞HVA快速液晶CSGO吃鸡高对比度台式电脑显示器 猎鹰SG27QC,949.00,HKC京东自营旗舰店,27英寸/HVA/2K/180Hz/1500R/曲面,20万+,jfs/t1/409396/24/9069/142099/69c6388dF18bbb485/0083320320caa5f8.jpg,1000000473,曲面护眼屏;P3电影级画质;滤蓝光不闪屏,100004581277,20万+,100004581277
小米Redmi 27英寸2K电竞显示器 200Hz HDR400 快速液晶显示器G27Q 2026款,799.00,小米京东自营旗舰店,27英寸/2K/200Hz/HDR400,10万+,jfs/t1/410944/9/8168/151251/69cbefe2F715e4155/0083320320f48d70.jpg,1000004123,快速液晶;200Hz高刷;HDR400,100275591198,20万+,100275591198
泰坦军团24.5英寸双侧入光 2K 380Hz HDR600 FastIPS硬件低蓝光 DyDs0.3ms 旋转升降 电竞显示器 仓刀X256T,1989.00,泰坦军团京东自营旗舰店,"仓刀24.5""2K 380Hz DyDs双侧入光",50万+,jfs/t1/416037/19/4482/147077/69d5bb36F00c2e12d/00833203200a5182.jpg,1000169144,双侧入光DyDs;硬件级低蓝光护眼;HDR600超棒,100317714996,80万+,100317714996
SANC盛色27英寸2K340Hz护瞳圆偏光+硬件低蓝光IGZO技术 FastIPS HDR400电竞显示器电脑屏幕G75护眼版,1209.00,SANC京东自营旗舰店,27英寸/2K340Hz/护瞳圆偏光护眼,20万+,jfs/t1/412519/16/3475/160295/69cb73f3F2319aa04/00833203206234f7.jpg,1000410984,,100330542854,20万+,100330542854
长虹27英寸 IPS硬屏 100Hz高刷 HDMI+VGA+DP 低蓝光 节能认证  电脑显示屏 27G7F,532.00,长虹显示器京东自营旗舰店,27G7F 低蓝光护眼 IPS硬屏 100Hz,2万+,jfs/t1/412884/1/10075/99188/69cf61edFc2870a7f/008332032049ff44.jpg,1000104189,低蓝光爱眼;100Hz;IPS面板,100134309377,5万+,100134309377
雷神27英寸2K 360Hz原生Fast IPS硬件低蓝光HDR450nit峰值 三角洲游戏电竞升降旋转显示器JQ27F360L,1399.00,雷神京东自营旗舰店,27'/2K/原生360Hz/升降旋转,5万+,jfs/t1/424294/17/16305/169311/69f33d77Fea4de9d0/008332032059c15e.jpg,1000000635,,100301498292,9万+,100301498292
小米REDMI 24.5英寸电竞显示器 200Hz高刷新率 Fast IPS HDR400 1ms GTG 电脑显示屏G25 G24升级款,549.00,小米京东自营旗舰店,24.5英寸/FastlPS/200Hz,10万+,jfs/t1/419913/39/1973/166674/69dc629eF293a2ffe/0083320320da720d.jpg,1000004123,200Hz高刷;快速液晶;HDR400,100178382445,20万+,100178382445
小米REDMI27英寸4K160Hz双模1K320Hz Fast IPS HDR400 10Bit 1ms GTG 游戏电竞显示器G27U,1499.00,小米京东自营旗舰店,27英寸/4K/FastIPS/双模,10万+,jfs/t1/419701/5/4363/142531/69dde29eFa5f8852b/008332032018db12.jpg,1000004123,快速液晶;4K160Hz;HDR400,100222867876,20万+,100222867876
联想（Lenovo）拯救者23.8英寸IPS 原生240Hz超高刷 护眼高色域 旋转升降 暗区突围电竞游戏 FPS电竞显示器 24-10,549.00,联想京东自营旗舰店,23.8''/原生240Hz/升降旋转/高刷,10万+,jfs/t1/389125/26/6844/115876/69718e83Fc180462c/00833203209c8a48.jpg,1000000157,电竞小金刚;原生240HZ;升降旋转底座,100204858917,10万+,100204858917
AOC23.8英寸 240HZ显示器FastIPS快速液晶1ms响应HDR10低蓝光不闪小钢炮游戏电竞显示屏24G11ZE,629.00,AOC国产化京东自营专区,23.8英寸/240HZ/FastIPS,5000+,jfs/t1/383791/21/14371/148824/695b5873Fc41616c5/d9212aa2f5acca90.jpg,1000471548,FastIPS;240Hz;1ms响应,100219191242,9000+,100219191242
ARZOPA阿卓帕16.1英寸144HZ便携式显示器   笔记本电脑手机一线直连副屏Switch显示屏 G1C,569.00,ARZOPA京东自营旗舰店,【人气高刷】144HZ|16.1” 黑,10万+,jfs/t1/428471/18/6880/119504/69f359cdFe7e20f02/0083320320f66e54.jpg,1000459521,144Hz高刷;100%高色域;色彩更鲜活,100052255624,10万+,100052255624
蜂王电竞24.5英寸100Hz显示器办公高刷FHD高清24英寸电脑显示屏电竞游戏HDMI屏幕笔记本扩展屏副屏可壁挂,349.00,蜂王电竞京东自营旗舰店,【效率办公】24.5英寸100Hz高清,5万+,jfs/t20280427/427489/38/4476/106570/69f0769cFa55f1e03/0a0232032029dc6a.jpg,1000487060,1K高清办公热卖;效率经济办公;HDMI+VGA,100343589768,6万+,100343589768
KVL27英寸电脑显示器2k电竞 240hz IPS技术120%sRGB 低蓝光爱眼PS5游戏炒股显示屏KV27QIX,699.00,KVL京东自营旗舰店,27英寸/2k240hz/120%sRGB,1万+,jfs/t1/410006/3/17834/210959/69cb9bf7F77efd151/00833e83e8558747.jpg,1000458757,240Hz高刷;27英寸;2K电竞,100240749695,2万+,100240749695
AOC27英寸显示器144Hz高刷IPS技术全高清HDMI低蓝光台式电脑办公显示器显示屏幕 27B36XE,599.00,AOC国产化京东自营专区,27英寸/IPS/144HZ,5000+,jfs/t1/399506/29/16575/76373/69ae8ce0F329cf2d9/0083320320f1c549.jpg,1000471548,27英寸;IPS技术;144HZ刷新率;27英寸大屏;高刷流畅;144Hz刷新;HDMI接口;低蓝光护眼;IPS面板,100321103656,1万+,100321103656
浪潮23.8英寸显示器 HDR低蓝光不闪屏 可壁挂 IPS护眼高刷新办公电脑显示屏,399.00,浪潮（inspur）电脑京东自营旗舰店,23.8英寸IPS/HDR/100Hz/低蓝光,200+,jfs/t1/406049/1/15562/75580/69c22f4fFe427539b/00833203204079ce.jpg,1000636213,低蓝光不闪屏;100Hz高刷;三年售后质保,100335870202,500+,100335870202
SANV 32英寸2K180Hz 1000R曲面 HDR400 低蓝光游戏电脑屏幕 升降底座 QD-LED量子点电竞显示器Z32QG2WT,1199.00,,32英寸1000R曲-2K-180Hz-量子点,5000+,jfs/t1/418405/27/3471/103203/69d9ec2dF76836839/0083320320760f61.jpg,0,180Hz高刷;32英寸 2K;1000R曲面;180Hz高刷新;1ms响应速度;1000R曲面屏;三面微边框;高清2K画质;2K高清画质;128%sRGB,100305218318,1000+,100305218318
AOC27英寸2K高清180HZ曲面电竞显示器台式电脑游戏小金刚1MS响应快速液晶显示屏CQ27G40E,1049.00,AOC国产化京东自营专区,27英寸/曲面/2K/180HZ,5000+,jfs/t1/392401/10/562/128126/697066deF051e79b9/0083320320622e2a.jpg,1000471548,2K高清;180HZ刷新率;1MS响应,100211568949,9000+,100211568949
15.6英寸便携式显示器便携屏高色域IPS屏笔记本手机副屏Ps4/5 Switch电脑显示扩展外接屏 【大屏视界】16寸/ 2.5K/60Hz/隐藏式支架,599.90,京喜自营官方店,【大屏视界】16寸/ 2.5K/60Hz/隐藏式支架,200+,jfs/t20270115/384762/8/16022/101079/6968a21cFc0161d35/0919320320ca3d5d.png,13496968,多屏协作;轻薄便携;沉浸视野;便携设计;60Hz刷新;2.5K分辨;高清显示;Type-C接口;隐藏支架;IPS面板,10204750457375,400+,10204750457375
JAV43英寸AI直播大屏显示器直播教育教学一体机竖屏投屏随心屏抖音移动屏幕题词触摸旋转电视LED43C3K,3999.00,JAV京东自营旗舰店,43英寸 科文版Max+同屏+笔+推车,500+,jfs/t1/427153/30/9622/169475/69f31d9aFdb898540/0083320320b60573.jpg,1000303401,直播一体机;横竖屏切换;移动智慧屏;竖屏投屏;8核强劲性能;一级能效;随心旋转;价保30天;触摸旋转屏;触摸屏幕,100289855042,1000+,100289855042
KTC 24.1英寸 400Hz电竞 FastTN显示器 0.5ms响应 DAC技术 100档OD 职业FPS游戏 电脑显示屏 大师25M1,1999.00,KTC京东自营旗舰店,大师/24.1英寸/FastTN/400Hz,50万+,jfs/t1/400365/16/15781/128816/69b25d27F226551bb/008332032060bb07.png,1000394329,电竞俱乐部推荐;30万+人浏览;硬件级低蓝光,100186042169,50万+,100186042169
显触之星 LED全彩屏小间距商用租赁LED显示屏会议室无缝拼接安防监控广告直播大屏幕,100.00,显触之星京东自营旗舰店,p10（0.1㎡）咨询客服享优惠,1万+,jfs/t1/231572/30/23136/139642/668bb2e8F5132b053/7fc5da328db77db1.jpg,1000347967,,100026089807,6000+,100026089807
KVL23.8英寸电脑显示器 1080P 100Hz低蓝光 广色域 微边框纤薄机身 台式电脑显示屏 KV246,319.00,KVL京东自营旗舰店,23.8英寸/1080p/纤薄微边框,10万+,jfs/t1/411223/21/10457/114735/69cb98afF7720aa90/00833e83e8a7dd2b.jpg,1000458757,100hz;企业采购优选;1080p,100107747292,10万+,100107747292
AOC 24.5英寸 144Hz IPS HDMI 低蓝光不闪 可壁挂 三边微边 超薄节能办公电脑显示器 25B35XE,499.00,AOC京东自营旗舰店,[新]24.5英寸144Hz/节能认证,100万+,jfs/t1/422208/14/19553/72530/69ef2ba9F06d2fe93/0083320320009646.jpg,1000000715,节能办公;微边超薄;低蓝光不闪,100246741785,200万+,100246741785
松人（SONGREN）24.5英寸300Hz显示器高刷电脑游戏电竞屏高色域硬件低蓝光快速液晶屏1ms响应T245FG,499.00,松人（SONGREN）京东自营旗舰店,24.5英寸/300Hz高刷/硬件低蓝光,5万+,jfs/t1/416350/24/7297/170970/69d76b6eF8a0a0bc6/0083320320f3571e.jpg,1000641695,300Hz高刷;低延迟不拖影;24.5黄金尺寸,100316582624,3万+,100316582624
【已售10万+】21.5英寸 可壁挂显示器，办公家用利器,319.00,KKTV京东自营旗舰店,[爆款]21.5英寸/1080P/支持壁挂,10万+,jfs/t1/425123/36/11234/297192/69f170d3F4f940afc/0258320320eab7fb.jpg,1000009284,100+店铺会员已买;600+店铺会员加购,100033051188,10万+,100033051188
微星（MSI）黑刃E21 MAG 275QF E21 27英寸2K200hz HDR400 超频210hz三角洲游戏电竞小金刚电脑显示器显示屏,739.00,微星京东自营旗舰店,"黑刃E21 [爆]27""2K/210Hz/HDR400",5万+,jfs/t20280429/423066/26/22070/179723/69f2f343F8548df93/0a023203201f122a.jpg,1000000266,百亿739;2K210Hz;HDR400,100111482165,8万+,100111482165
WON GIANT触摸屏广告机壁挂50英寸触控显示器电子屏广告显示屏液晶广告屏幕党建宣传车间医院信息发布一体机,2700.00,WON GIANT京东自营旗舰店,50英寸触摸版 (窄边薄款),5000+,jfs/t1/418050/24/11837/262798/69de3553Fc6610a5c/0258320320a295ec.jpg,1000483095,,100062449306,2000+,100062449306
小米REDMI 27英寸2K 180Hz 1152分区MiniLED HDR1000 2000nits 电竞显示器 G Pro 27Q,1339.00,小米京东自营旗舰店,27英寸/2K/MiniLED/180Hz,10万+,jfs/t1/422558/31/21024/137164/69ef0894F27bdcb15/0083320320abff8b.jpg,1000004123,MiniLED;180Hz电竞;2000尼特,100160459079,20万+,100160459079
LG G8 27英寸4K显示器双模4K180Hz/1K360Hz HDR400 HDMI2.1 FastIPS 27G810A高刷电脑显示屏 G850A,2099.00,LG显示器京东自营旗舰店,"新27""/双模/4K180Hz/1K360Hz",2万+,jfs/t1/424687/36/17584/136630/69f37938Fdae7716f/008332032019fb64.jpg,1000000515,4K双模;360Hz高刷;HDR400,100264831170,3万+,100264831170
华为MateView GT 27英寸显示器 2K/200Hz/DP/HDMI/P3广色域/旋转升降壁挂/硬件低蓝光 星空黑 新品,999.00,华为京东自营旗舰店,27英寸/流畅版/标准款/星空黑,5000+,jfs/t1/411559/20/875/104444/69c74498Fd2ff4a3e/00835a05a0d876a1.jpg,1000004259,旋转升降支架;27 英寸全面屏;2K 200Hz;三面微边;音频输出;旋转升降;高清分辨;广色域显;高刷流畅;硬件护眼,100245869767,9000+,100245869767
SANC盛色26.5英寸三星量子点QD-OLED镜面面板2K240Hz电竞显示器AI套件原生10Bit 0.03msGTG OM74星尘白,2204.00,SANC京东自营旗舰店,26.5英寸2K240Hz星尘白OLED新品,10万+,jfs/t1/414331/26/7841/1392746/69d4d57aF0a1a72da/093b400400ef23f2.png,1000410984,2千+店铺粉丝浏览;超40万人关注店铺,100311756548,10万+,100311756548
来酷（Lecoo）联想27英寸2K原生200HzFastIPS屏1msHDR硬件低蓝光400亮度电竞游戏电脑显示器猛禽K2718Q-2,738.00,联想Lecoo显示器京东自营旗舰店,爆/27英寸/2K/200Hz/硬件低蓝光,5万+,jfs/t1/405599/33/18236/168766/69ca25c4F214fe3e2/008332032016d62b.jpg,1000345105,8万+人加购;3千+人收藏;30万+人浏览,100194325232,10万+,100194325232
KTC 27英寸4K 160Hz双模320Hz满血HDMI2.1显示屏Type-c 90w办公HiDPI逐台校色电脑显示器大师27M1 MAX,1699.00,KTC京东自营旗舰店,大师/27英寸4K/160Hz/双模320Hz,50万+,jfs/t1/388298/16/18840/107719/6981c323Fd12863f0/0083320320e54b37.png,1000394329,内置电源;硬件低蓝光;动态准星;反向充电,100283519744,50万+,100283519744
HKC 2K 235Hz高刷电竞显示器,928.00,HKC京东自营旗舰店,27英寸/2K/235Hz/10bit/专业色准,100万+,jfs/t1/411387/36/17811/139726/69cf97a7F4c3448fc/0083320320cd5f71.jpg,1000000473,硬件低蓝光;高清2K画质;低蓝光护眼;2K高清分辨率,100311070052,100万+,100311070052
AOC 23.8英寸2K显示器144HZ 0.5ms IPS广视角低蓝光不闪屏 电竞游戏电脑屏Q24G50F,749.00,AOC国产化京东自营专区,23.8英寸/2K/144HZ,5000+,jfs/t1/333324/8/7215/113737/68b503bfF23dab861/974b67034008d86c.jpg,1000471548,IPS快速液晶;144Hz;2K高清;多接口支持;音频输出;低蓝光护眼;不闪屏设计;144Hz刷新;广视角IPS;IPS广视角,100265817986,9000+,100265817986
LG G6 27英寸2K显示器300Hz 游戏电竞显示器 TUV低蓝光认证 HDR400 HDMI2.1 高刷电脑显示屏 27G64NA,1399.00,LG显示器京东自营旗舰店,"新27""2K/300Hz/IPS(Fast)/HDR400",2万+,jfs/t1/424742/10/16743/138064/69f38bd0F63c380f4/0083320320fe44de.jpg,1000000515,300Hz高刷新;HDR400;1ms响应速度;FreeSync,100281179984,3万+,100281179984
泰坦 24.5英寸 2K 275Hz HDR500,1049.00,泰坦军团京东自营旗舰店,24.5英寸 2K 275Hz DyDs双侧入光,50万+,jfs/t1/421647/13/1630/116277/69e04e2eF58439d63/00833203203b82d6.jpg,1000169144,双侧入光画质通透;隐藏式耳机挂钩;硬件级低蓝光护眼;三面微边;275Hz高刷新;2K高清画质;耳机挂架;DyDs技术;双侧入光;0.5ms响应,100332656560,80万+,100332656560
SANC盛色23.8英寸2K原生180Hz FastIPS显示器10bit 硬件低蓝光 小夜灯耳机挂架 电脑电竞屏幕 G52E Max,735.00,SANC京东自营旗舰店,23.8英寸/2K180Hz/入门超清神屏,50万+,jfs/t1/410513/6/14099/145300/69cb73f6F58821b93/00833203201971b0.jpg,1000410984,硬件低蓝光;升降旋转支架;小夜灯功能;HDR400,100239965010,60万+,100239965010
华硕小金刚VG27AQL5A 27英寸显示器2K200Hz显示器超频210Hz FastIPS FreeSync无撕裂 0.3ms响应 HDR400,1199.00,华硕京东自营旗舰店,"爆款27""2K/210Hz/FreesyncHDR400",20万+,jfs/t1/414492/15/8045/77328/69d48435Ffc4778fd/0083320320076c93.jpg,1000000225,TUV爱眼;2K高清;0.3ms响应;高色域,100007282775,40万+,100007282775
AOC 27英寸 180Hz 高刷护眼办公 IPS HDR 6轴调色 每台出厂校色 低蓝光不闪 电竞电脑显示器 27G51F,649.00,AOC京东自营旗舰店,[新]27英寸180Hz/出厂校色/0.5ms,100万+,jfs/t1/419487/16/21065/134136/69e73f77F856c639d/0083320320555679.jpg,1000000715,每台出厂校色;6轴调色;多接口设计;HDR显示,100202196723,100万+,100202196723
爱国者aigo14英寸便携显示器拓展屏 电脑显示器手机笔记本 副屏Type-C一线通 ,293.65,爱国者显示器京东自营旗舰店,14英寸/高清1200P/隐藏支架款,2万+,jfs/t1/420577/14/4414/91364/69e19cb8F7ee16121/0083320320e24257.jpg,1000557070,,100147953405,4万+,100147953405
SANC 144Hz超流畅办公显示器,398.00,SANC京东自营旗舰店,23.8英寸144Hz办公【一级能效】,5万+,jfs/t1/357586/22/14733/73758/69212a00F0cfd288a/0e89f268d44a82c8.jpg,1000410984,广色域显示;微边框美观;企业采购;IPS技术硬屏,100217279012,7万+,100217279012
微星27英寸2K320Hz显示器黑刃X32,1099.00,微星京东自营旗舰店,"黑刃27""2K320Hz/0.5msGTG/HDR400",5万+,jfs/t20280429/423209/39/21576/178024/69f2f343Fefc9df01/0a023203204689a5.jpg,1000000266,0.5ms响应;三面微边框;原生刷新率;2K320Hz,100179605322,8万+,100179605322
AOC【系列爆售100W+台】23.8英寸 120Hz HDMI低蓝光不闪 HDR 超薄节能办公电脑显示器24B35H,469.00,AOC京东自营旗舰店,23.8英寸IPS/120Hz/HDR/节能,100万+,jfs/t1/427747/17/2713/86143/69ef288eFe7e114a1/00833203206d8d44.jpg,1000000715,超薄设计;清晰画质;适合壁挂;节能认证,100081474275,200万+,100081474275
戴尔（DELL）27英寸 4K显示器 IPS 120Hz高刷 99%sRGB 硬件防蓝光 1500:1 虾农助手办公娱乐显示屏  S2725QS,1899.00,戴尔显示器京东自营旗舰店,"【主推】27""4K 120Hz 旋转升降",2万+,jfs/t1/413760/14/12719/82730/69df251cF294e36b0/0083320320124815.jpg,1000000224,99%sRGB;4K高清画质;IPS面板;120Hz高刷新,100156471999,6万+,100156471999
