商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
睿量（REMAX）睿量磁吸手机散热器 游戏直播专用降温神器轻仅63g半导体制冷背夹 适用苹果平板红魔IQOO,69.00,睿量（REMAX）京东自营旗舰店,【AI控温|真结冰】手机平板通用,2000+,jfs/t1/289166/27/8703/160674/6846973bF2f775675/904b40743013f80e.jpg,1000414282,真结冰散热器;AI智能控温;冷到冻手,100223230494,5000+,100223230494
追风者（PHANTEKS）Polar伯乐S4全白单塔ARGB灯效逆重力4热管直触Intel专用CPU风冷散热器(120大风量扇/LGA1700/1851),57.90,追风者Phanteks京东自营旗舰店,伯乐S4-ARGB/4热管/intel专用/白,10万+,jfs/t1/380234/19/13364/67590/694fa78eF22d1e12e/2a6438e752e8a9db.jpg,1000000468,,100313101216,5万+,100313101216
乔思伯（JONSBO）TX-360黑色 屏显一体式水冷散热器 (三连体ARGB风扇/一线通接主板/3.95英寸IPS屏/磁吸铝合金冷头),699.00,乔思伯京东自营旗舰店,【新款屏显】TX-360黑色,1万+,jfs/t1/411453/15/11550/362773/69cf1da6Fb165ca2d/0083320320f97216.jpg,1000007266,,100250682379,1万+,100250682379
酷凛 (IDCOOLING) 雪界DF360 ARGB 一体式CPU水冷散热器 一线通风扇 适用LGA1200/1700/AM4/5 ,439.00,酷凛（ID-COOLING）京东自营旗舰店,雪界DF360,2000+,jfs/t1/240942/40/28465/90620/675684c9F2aadb687/2adc2408a4a2c7cb.jpg,1000006124,,100162879124,2000+,100162879124
创维463升十字对开四开门60cm超薄平嵌入式双系统家用冰箱白色大容量底部散热BCD-463W4QB1H,2699.00,创维冰箱洗衣机京东自营旗舰店,463L|双系统|超薄十字,5000+,jfs/t1/420807/18/10953/157869/69e82c1fF4a247382/00833203201114cf.jpg,1000007373,双系统不串味;冷藏冷冻双净味;全空间净味,100194816169,8000+,100194816169
黑鲨【45W套装】黑鲨6磁吸散热器黑+45W氮化镓充电器组套 京东自营,238.00,黑鲨京东自营官方旗舰店,背夹6黑色+45W充电器套装,20万+,jfs/t1/412814/15/1543/169770/69ca530cFe9c3301e/0083320320b53895.jpg,1000097162,200+店铺粉丝浏览;1千+人浏览,100336597430,30万+,100336597430
利民（thermalright）Peerless Assassin 140 SE 风冷CPU散热器 铜底焊接6热管14公分双塔 PA140 SE,189.00,利民Thermalright京东自营旗舰店, PA140 SE,200+,jfs/t1/395937/2/19507/71321/69a642d3Fa82a726d/00833203206d284d.jpg,1000099731,精工微雕铜底;双平台通用扣具;双塔双扇六热管,100306711552,200+,100306711552
ANQULIFE导热凝胶笔记本显存散热手机维修凝胶芯片显卡电脑硅胶散热膏50g装【导热系数8W】AQ-C209,199.00,ANQULIFE京东自营旗舰店,凝胶【导热8W】 50克,1万+,jfs/t1/409974/15/9585/161001/69c74fc3F0aa11856/008332032038723e.jpg,1000627251,导热凝胶;导热降温;涂抹简单,100253147725,1万+,100253147725
智国者【外置电池丨无需插电】手机散热器降温磁吸背夹式平板打游戏专用结冰直播半导体制冷适用苹果iqoo,138.00,智国者（WITGOER）京东自营旗舰店,【无线电池】超长续航丨七档变频,20万+,jfs/t1/248676/6/17584/106297/66cdb97bFce43517f/406222cee399f1eb.png,1000280547,TOP榜第1名;冠军推荐;种草榜第一,100137124998,30万+,100137124998
半岛铁盒（PADO）F20 黑色 多硬盘位散热台式机电脑主机箱（12机械硬盘位/2固态硬盘位/支持EATX主板）,189.00,半岛铁盒（PADO）京东自营旗舰店, F20/ATX/12个机械硬盘位,5万+,jfs/t1/241670/6/26832/152780/674ea027F88492393/9ea23e7f61f89137.jpg,1000343082,12硬盘位置;NAS机箱;通风散热,100038928788,6万+,100038928788
九州风神（DEEPCOOL）玄冰600白ARGBCPU风冷散热器6热管单塔/热管偏置设计/聚风环ARGB风扇/多平台支持,129.00,九州风神 京东自营旗舰店,玄冰600ARGB白色,20万+,jfs/t1/414033/25/11275/93254/69d46021F83b6f98f/0083320320070229.jpg,1000000461,6热管单塔;创新聚风环风扇;不挡内存,100335226980,30万+,100335226980
酷凛（IDCOOLING）霜界360 ARGB  粉色限定版 一线通 一体式CPU水冷散热器 FX360 INF PINK,371.00,酷凛（ID-COOLING）京东自营旗舰店,霜界360 ARGB 粉色限定版,2000+,jfs/t1/265452/1/2987/87869/676ba771F21b1adb6/7890c6a9daf5a858.jpg,1000006124,,100162879142,2000+,100162879142
影驰星曜B6逆重力6热管CPU风冷散热器（单塔/全黑化/支持LGA1700/顶盖风扇ARGB灯效/PWM温控/附硅脂）,159.00,影驰机电散京东自营旗舰店,星曜B6黑色-单塔6热管,1000+,jfs/t1/379034/24/10466/190653/69490303F80de1902/f9f2225c79b96464.jpg,1000444641,6热管单塔;旗舰性能风扇;简约灵动顶盖,100310767126,1000+,100310767126
索耐摩笔记本支架 电脑支架平板散热器360°旋转无极升降折叠支架便携悬空立式电脑桌铝合金显示增高架,81.50,索耐摩京东自营旗舰店,【360°旋转】立式悬停金属支架,10万+,jfs/t1/426469/6/7035/131362/69ef5a30F226b9416/008332032089cf88.jpg,1000616916,5千+人已买;近7日热销商品,100309469248,10万+,100309469248
利民（thermalright）Peerless Assassin 120 VISION BLACK 2.8寸屏显LCD 六热管CPU风冷散热器 支持AM5 1851 PA120V,289.00,利民Thermalright京东自营旗舰店,PA120 VISION BLACK  ,92,jfs/t1/245845/35/32141/82622/68f84d3fF6d2b08ca/8316455eeae809d2.jpg,1000099731,2.8吋显示屏;磁吸屏幕顶盖;精工微雕铜底,100306346336,100+,100306346336
智国者【液冷结冰丨超大功率】液冷手机散热器半导体结冰平板磁吸式直播打游戏专用水冷适用苹果华硕一加,399.00,智国者（WITGOER）京东自营旗舰店,【职业玩家推荐】液冷结冰丨带AI,500+,jfs/t1/350978/31/21636/533322/690991c9F1595e788/b968fdaf5622ef79.png,1000280547,TOP榜第1名;冠军推荐;种草榜第一,100306027110,30万+,100306027110
方糖机械大师 C28脉冲 兼容 MATX/ITX主板 240水冷/SFX电源，风冷散热/ATX电源 活力黄,799.00,方糖机械大师京东自营旗舰店,活力黄,500+,jfs/t1/237461/33/31634/106452/675be05fFaa5fb7c9/d5daf63c5aea7fef.jpg,1000451444,,100065966395,900+,100065966395
长城（Great Wall）雄关X360水冷+朔风S120风扇*3 水冷散热套装（2.8吋高清屏/DIY主题/LCP风扇/双滚珠轴承）,579.00,长城 GreatWall 京东自营旗舰店,雄关+朔风*3【水冷风扇套装】,5万+,jfs/t1/263874/39/24214/74972/67bd8ebfF31a11748/df72d46d4acc67c4.jpg,1000007264,超60万人关注店铺;店铺被20万人种草,100152097755,20万+,100152097755
酷凛 (IDCOOLING) 霜界360 ARGB 一体式CPU水冷散热器 一线通风扇 适用LGA1200/1700/AM4/5 ,339.00,酷凛（ID-COOLING）京东自营旗舰店,霜界360 ARGB,2000+,jfs/t1/198260/15/51322/80142/674d58c0Fa0c60ff4/dbd8660839ae9f19.png,1000006124,自研7代水泵;一线通预装风扇;4年质保,100108754293,2000+,100108754293
木林森（MULINSEN）防晒衣男款夏季防紫外线薄款散热透气遮阳皮肤衣户外钓鱼风衣服,99.00,木林森健身京东自营旗舰店,黑色,15,jfs/t1/421051/8/13807/81504/69e5f5a6Fda9a52b3/0083320320f2dbb8.jpg,1031926961,,100326740714,,100326740714
绿巨能（llano）V10笔记本压风式散热器游戏电脑支架底座适用联想戴尔外星人拯救者Y7000P小新Pro16ROG灰白色,239.00,绿巨能京东自营旗舰店,【V10-灰白无灯款】,5万+,jfs/t1/236620/28/17638/290297/66a05806Fa405ac73/157eea2440c4607a.jpg,1000000492,2千+店铺粉丝浏览;4千+人已买,100129956746,6万+,100129956746
半岛铁盒（PADO）F10 黑色 多硬盘位散热台式机电脑主机箱（13x硬盘位NAS/附10个机械硬盘支架/支持ATX主板）,239.00,半岛铁盒（PADO）京东自营旗舰店,F10/ATX/附10个机械硬盘支架】,5万+,jfs/t1/198021/20/51387/123553/674ea028F2a261728/7af49143a0495173.jpg,1000343082,NAS机箱;13个硬盘位;送硬盘架,100022205846,6万+,100022205846
九州风神（DEEPCOOL）玄冰400ARGB白色CPU风冷散热器/升级塔体/ARGB风扇/热管偏置不挡内存/多平台支持,89.00,九州风神 京东自营旗舰店,玄冰400ARGB白-全新升级,100万+,jfs/t1/412639/28/2338/87684/69cb2b37F9bac6e2a/00833203202aa571.jpg,1000000461,升级塔体;聚风环风扇;热管偏置不挡内存,100329324940,100万+,100329324940
【9成新】联想（Lenovo）拯救者风刃压风散热器 3000转变频涡扇 疾速压风散热 密封记忆棉 3档高度调节  F9Lite 冰川白,138.90,拍拍二手自营专区,风刃压风散热器,60,jfs/t1/377743/5/20997/450210/695a1fcbFf1a6e379/027634834884d399.png,1000080442,,100319246542,,100319246542
智国者【吸风式100档丨可结冰】手机散热器降温磁吸平板打游戏电竞专用神器背夹直播半导体制冷适用苹果,49.90,智国者（WITGOER）京东自营旗舰店,旗舰吸风【100档丨数显温度】白 ,1000+,jfs/t1/413771/14/14858/249626/69d4a58bF5dab74a0/00834b04b04b8cd5.png,1000280547,TOP榜第1名;冠军推荐;种草榜第一,100323348326,2000+,100323348326
JPLAYER寒霜400炫彩CPU风冷散热器 4铜管9cm降噪RGB风扇 多平台配硅脂  JPS116,49.90,JPLAYER电竞京东自营旗舰店,4铜管黑色（炫彩AM5/1700),1万+,jfs/t1/75102/17/27140/111963/669f2f4cFc7ec4a5f/10705ae798ac6c62.jpg,1000477734,液压轴承;发光风扇;凹凸设计,100047138578,2万+,100047138578
棱镜4pro白色反叶机箱风扇,13.90,JPLAYER电竞京东自营旗舰店,棱镜4pro白色反叶,1万+,jfs/t1/314232/6/16479/76804/68736e39F6c964c2c/0a98b80d4f947cd5.jpg,1000477734,8片防震脚垫;店铺被20万人种草;白色反叶,100257079554,2万+,100257079554
利民（thermalright）TL-C12C X3 黑色12cm性能级风压扇 4PIN PWM S-FDB轴承 1550转速 三连包套装,79.90,利民Thermalright京东自营旗舰店,TL-C12CX3  三联包1550转速,10万+,jfs/t1/172839/18/53251/123655/674a8240F4e550fa3/15db57570c297ae1.jpg,1000099731,减震低噪设计;12cm性能扇;磁力稳定轴承,100041752785,10万+,100041752785
黑鲨5Neo手机散热器 15W大功率单体骤降温32℃手机直播游戏散热背夹适用于苹果17一加魅族红魔小米IQOO,79.00,黑鲨京东自营官方旗舰店,【升级智能控温】背夹5Neo 白色,50万+,jfs/t1/415881/5/2946/82842/69d4d305F3cf57a4d/00833203203c5f3c.jpg,1000097162,15W大功率;骤降32℃;性价比首选,100227286958,50万+,100227286958
乔思伯（JONSBO）CR-1000 V3 Pro彩色版 CPU风冷散热器(镀镍6热管/七彩光效/PWM风扇/多平台/附硅脂),105.00,乔思伯京东自营旗舰店,CR-1000V3PRO彩色版6热管,2万+,jfs/t1/376465/13/8723/79329/693a644fFa9ddd169/4f51a26b11bd0795.jpg,1000007266,12cm风扇;镀镍6热管;157mm高度,100060911900,4万+,100060911900
棱镜4pro黑色正叶机箱风扇,13.90,JPLAYER电竞京东自营旗舰店,棱镜4pro黑色正叶,1万+,jfs/t1/300040/38/19160/73995/68736cc4F9b7de5d4/551a2b199c3a8518.jpg,1000477734,超20万人店内购买;300+人加购;黑色正叶,100195176563,2万+,100195176563
乔思伯（JONSBO）CR-1400E彩色版白色款 CPU风冷散热器(4热管/七彩光效/PWM风扇/127mm/多平台/附硅脂),67.00,乔思伯京东自营旗舰店,CR-1400E彩色版白色丨四热管,20万+,jfs/t1/407057/9/9675/96571/69c3a34aFa73b544c/0083320320b0b19f.jpg,1000007266,发光风扇;一体化顶盖;简易扣具安装,100078462946,20万+,100078462946
酷冷至尊（CoolerMaster）挑战者/V4 CPU风冷散热器 3DHP技术2热管/双莫比乌斯风扇/多平台扣具/5年质保,169.00,酷冷至尊京东自营旗舰店,挑战者V4 双风扇/3DHP2热管,20万+,jfs/t1/344738/21/12578/54886/68edf982F4204a8c7/f3859d50d7c9c769.jpg,1000000442,3DHP技术;双莫比乌斯风扇;多平台扣具,100216591501,30万+,100216591501
九州风神（DEEPCOOL）冰翼LQ360 Ultra一体式水冷散热器CPU台式机/PWM调速水泵/ARGB磁吸冷头/FDB高性能风扇,799.00,九州风神 京东自营旗舰店,冰翼LQ360 Ultra-性能再升级,2000+,jfs/t1/412010/34/5818/69288/69cb2b49F7fe25eea/00833203204c4959.jpg,1000000461,PWM调速水泵;磁吸冷头;FDB性能风扇,100273703540,4000+,100273703540
棱镜4pro黑色反叶机箱风扇,13.90,JPLAYER电竞京东自营旗舰店,棱镜4pro黑色反叶,1万+,jfs/t1/297028/10/22801/74674/68736d48F55d07a9c/81c8812215dd0087.jpg,1000477734,黑色反叶;超20万人店内购买,100257079556,2万+,100257079556
酷冷至尊（CoolerMaster）暴雪T400K intel版 CPU风冷散热器 支持12/13代/4纯铜热管/镀镍直触/ARGB扇,59.00,酷冷至尊京东自营旗舰店,新T400K intel版/4热管镀镍直触,20万+,jfs/t1/151154/28/31117/81331/65124a58F069b30e3/ad0cf96f8c6487f4.jpg,1000000442,4热管直触;ARGB风扇;intel平台,100067747360,30万+,100067747360
【双制冷片】手机散热器直播专用,78.90,智国者（WITGOER）京东自营旗舰店,【曜石黑】双制冷片丨不含支架,5万+,jfs/t1/414868/22/18559/157686/69df2909Fd9eb5b15/0083320320055f45.png,1000280547,近30日热销商品;10万+人加购;直播专用,100119034942,8万+,100119034942
酷睿冰尊（ICE COOREL）D18笔记本散热器底座 铝合金面板降温电脑支架桌面增高桌手提电脑可调速排风扇散热板适用华为联想,59.00,酷睿冰尊京东自营旗舰店,涡轮大风力-银【铝合金面板】,100万+,jfs/t1/424938/32/6152/151561/69eb23cfF03340bd6/008332032092f95e.jpg,1000080282,旋涡超大风量;双USB口设计;7档高度可调,100017118968,100万+,100017118968
必优美 4铜管CPU散热器 无温控12cm 卡扣便捷安装标准定速 电脑主机散热器 单风扇 炫彩灯效 黑色,69.00,BUBM京东自营旗舰店,4铜管CPU散热器  黑,200+,jfs/t1/287144/23/4849/121272/681cb35bF2d61e023/a53ff60474b53db0.jpg,1000101715,,100176819492,800+,100176819492
九州风神（DEEPCOOL）X6 笔记本散热器 （电脑配件/笔记本支架/散热架/散热垫/适用于15.6英寸/风冷）,65.00,九州风神 京东自营旗舰店,[商务达人-15.6英寸本]多风扇,20万+,jfs/t1/411016/18/10217/116644/69cb2adfF2d65c889/0083320320d5a20a.jpg,1000000461,笔记本支架;多档调节高低;15.6英寸,821621,10万+,821621
乔思伯（JONSBO）CR-1400EVO ARGB版 CPU风冷散热器(镀镍4热管/ARGB同步/PWM风扇/130mm高/多平台/附硅脂),75.00,乔思伯京东自营旗舰店,CR-1400EVO ARGB版,5万+,jfs/t1/409968/20/1725/102227/69c3a2eeFceaad09b/0083320320138aa3.jpg,1000007266,镀镍4热管;9cm风扇;130mm高度,100048975568,10万+,100048975568
零度世家UT75下压式CPU风冷散热器 热管直触 适用LGA1200/LGA1700/AM4/AM5 ITX机箱高度77mm 八热管 黑色,169.00,京东免税会员购自营专区,八热管 黑色,14,jfs/t1/382027/38/2780/84324/69450275F78d38955/96d7a569472e4757.jpg,1000651007,设计精巧;性能风扇;超薄散热,100310740014,,100310740014
酷凛 (IDCOOLING) 雪界DF360 ARGB 白色一体式CPU水冷散热器 一线通风扇 适用LGA1200/1700/AM4/5 ,449.00,酷凛（ID-COOLING）京东自营旗舰店,雪界DF360  白色,2000+,jfs/t1/187328/8/54393/91323/67568690Ff1e3b28b/fe96f6fd5dfe125d.jpg,1000006124,,100132375521,2000+,100132375521
VENIDER笔记本支架电脑桌支架360°旋转升降悬空散热器增高架苹果Mac华为联想拯救者可折叠铝合金架子,78.00,VENIDER京东自营旗舰店,【双层升降】360°旋转/散热支架,5000+,jfs/t1/413358/17/17577/1390758/69d79b2eF8425e678/093b400400e71413.png,1000463501,100人已回购;近7日人气商品;35cm增高,100207400155,1万+,100207400155
酷睿冰尊（ICE COOREL）笔记本散热器 散热支架可调速可增高拯救者机械革命通用兼容17.3英寸,50.90,酷睿冰尊京东自营旗舰店,6风扇散热升级款【店长推荐】,50万+,jfs/t1/397075/37/11106/132406/69a24aabF8c64d7a7/0083320320586ddf.jpg,1000080282,6核强风散热;多挡位高度调节,100323267714,60万+,100323267714
索盈【100档无极调节】挂脖风扇无叶静音宿舍床上办公室空气循环usb充电超长续航散热涡轮增压随身携带,59.90,索盈（SUOYING）数码京东自营旗舰店,深空灰【超轻顶配款】100档风力,500+,jfs/t1/412679/3/2466/198552/69cb1f10Ffebea43e/00834b04b0cd608a.png,1000552474,,100327889280,900+,100327889280
vivo iQOO磁吸散热背夹Pro光凛白峰值36W磁吸夹式随时切换Monster+模式直播降温神器适用苹果平板小米,199.00,iQOO京东自营旗舰店,【新品】磁吸散热背夹Pro 光凛白,20万+,jfs/t1/427310/11/9396/49069/69f3266fF99d900cd/0083320320695ad7.jpg,1000310642,36W峰值功率;双形态切换;炫彩外观设计,100169302065,30万+,100169302065
半岛铁盒（PADO）风度4 黑色 台式电脑桌面小机箱 玻璃侧透/面板网孔散热/支持M-ATX主板/顶部240水冷,109.00,半岛铁盒（PADO）京东自营旗舰店,风度4黑/散热网孔MATX,5万+,jfs/t1/245194/13/27305/124495/674ea02aF1cea985a/206872656fd56e0a.jpg,1000343082,网孔面板;240水冷;桌面小机箱,100107958381,6万+,100107958381
利民（thermalright）TL-C12CW-S X3 白色argb12cm机箱幻彩低噪风扇ARGB 4PIN PWM 1550转速 三连包,57.00,利民Thermalright京东自营旗舰店,TL-C12CW-S X3 白色ARGB三联包,10万+,jfs/t1/208850/18/26251/54523/634f9bbaE771d57fa/d0c70754e82aa7e3.jpg,1000099731,主板神光同步;减震低噪设计;柔和日蚀光效,100044530623,10万+,100044530623
科沃【秒降16°C丨直播首选】手机散热器超导制冷半导体直播静音风扇电竞打游戏AI降温神器背夹式,78.50,科沃（KOVOL）京东自营旗舰店,直播专用|双核速冷|低温静音,1万+,jfs/t1/416152/39/17855/197510/69ddf297F8f2f61cb/0083320320aaaf59.jpg,1000278844,半导体双核制冷;超级静音直播散热;静音无振动,100247480441,1万+,100247480441
智国者【吸风式无极百档丨AI控温结冰】手机散热器降温磁吸平板打游戏电竞专用直播半导体制冷适用苹果,59.90,智国者（WITGOER）京东自营旗舰店,升级吸风【无极百档丨AI控温】白,1000+,jfs/t1/409077/7/2587/327057/69c25a53Ff6643e47/00834b04b0dd2e87.png,1000280547,TOP榜第1名;冠军推荐;种草榜第一,100242325301,2000+,100242325301
黑鲨【收纳包套装】黑鲨6磁吸散热器白+散热器收纳包组套 京东自营,178.00,黑鲨京东自营官方旗舰店,背夹6白色+收纳包套装,20万+,jfs/t1/411714/18/4508/148834/69ca5686Ff03a4470/0083320320355194.jpg,1000097162,1千+人浏览;磁吸散热器;收纳包套装,100336597456,30万+,100336597456
一加磁吸冰冰卡散热器 暗星白 弧形风道 热风不吹手 超薄超轻 适配OPPO一加华为 iphone17 系列,179.00,一加手机京东自营旗舰店,磁吸冰冰卡 轻薄散热器,5000+,jfs/t1/424868/7/14245/35363/69f1ce79F4b25c7a5/008332032063e4b1.jpg,1000001947,行业首创形态;超薄超轻;超低噪音,100245220499,8000+,100245220499
雷摄（LEISE）笔记本散热器电脑支架 游戏本降温神器 双风扇立式增高架五档高度调节散热降温支架,29.90,雷摄京东自营官方旗舰店,双核风力丨5档高度丨金属面板,5000+,jfs/t1/303176/3/17177/289888/685e327fF15ab08bd/90d08aaff3bcbd52.jpg,1000000849,双核强劲降温;五档高度调节;稳固支撑,100251047866,1万+,100251047866
酷睿冰尊（ICE COOREL）F8笔记本散热器 笔记本支架可调速风扇散热底座增高架带RGB灯光联想七彩虹华为机械师17.3英寸通用,74.10,酷睿冰尊京东自营旗舰店,双涡轮大风扇顶配【风力倍增】,100万+,jfs/t1/217484/17/13737/271832/6221d520Ec3ae2b72/e907eb81878aa400.jpg,1000080282,双核散热猛兽;双USB口设计;RGB炫酷灯光,100019623899,100万+,100019623899
索皇（SUOHUANG）023笔记本散热器游戏本支架板垫电脑可调速排风扇底座风冷小新PRO14,29.80,索皇（SUOHUANG）京东自营旗舰店,双核大风扇【可调速，六档高度】,20万+,jfs/t1/104617/13/44338/207718/64f1375cFa1e55b7c/e4962d6682e9a73a.jpg,1000376722,,100056695039,40万+,100056695039
LUCKPRO笔记本散热器游戏本降温神器底座散热电脑支架调速风压式冷风扇适用联想外星人拯救者机械革命,338.00,LUCKPRO京东自营旗舰店,【极速散热】RGB灯效|带支架,5万+,jfs/t1/422526/12/13712/407441/69e9e44aF92dd2e1b/00835dc5dcdc3a7b.jpg,1000396902,3千+人浏览;店铺被6万人种草;400+人加购,100264479060,8万+,100264479060
瓦尔基里(VALKYRIE）DL125 赵芸 VK CPU风冷散热器 双塔 焊接6热管纯铜底 支持LGA1700 AM5 ARGB光效,379.00,瓦尔基里（VALKYRIE）京东自营旗舰店,DL125 赵芸,5万+,jfs/t1/309188/38/11236/84965/68558492Fbc930994/a0135d422374e4c2.jpg,1000421158,ARGB光效;FDB轴承风扇;支持AM5,100099377719,8万+,100099377719
索盈【100档无极调节】挂脖风扇无叶静音宿舍床上办公室空气循环usb充电超长续航散热涡轮增压随身携带,59.90,索盈（SUOYING）数码京东自营旗舰店,海洋蓝【超轻顶配款】100档风力,500+,jfs/t1/411713/37/6858/198552/69cb1f15F370041ae/00834b04b09de1e2.png,1000552474,,100327889312,900+,100327889312
半岛铁盒（PADO）W6黑色MESH网孔散热机箱 （支持MATX主板/玻璃侧透/钢网面板/独立电源仓/防尘网/支持4080显卡）黑,149.00,半岛铁盒（PADO）京东自营旗舰店,W6黑【送显卡托架/MESH散热型】,5万+,jfs/t1/267078/5/28427/441806/67c94557F50071077/1cc58199de975d3d.jpg,1000343082,铁网面板通风;MATX小机箱;支持360水冷,100165750320,6万+,100165750320
智国者【平板专用丨大尺寸】手机散热器降温磁吸背夹式打游戏结冰直播半导体制冷适用苹果iqoo华硕小米,138.00,智国者（WITGOER）京东自营旗舰店,【平板推荐】18W制冷丨超大面积,20万+,jfs/t1/57864/15/25118/127146/66a890d0Fe68d5165/8c361660855740db.png,1000280547,TOP榜第1名;冠军推荐;种草榜第一,100101934738,30万+,100101934738
酷睿冰尊（ICE COOREL）笔记本散热器 笔记本电脑桌支架 双USB 大风扇散热桌面增高垫 兼容15.6英寸 联想华为戴尔苹果通用,29.90,酷睿冰尊京东自营旗舰店,双风扇【基础款】,50万+,jfs/t1/400560/20/17733/133518/69b38136Fd2c3f8d2/0083320320114b96.jpg,1000080282,双USB口设计;5档高度调节;双核高效散热,3562670,60万+,3562670
VRIG唯乐格TT-02相机手机通用恒温半导体散热器直播散热高速风扇静音智能控温风扇索尼佳能富士相机散热器,169.00,VRIG唯乐格京东自营旗舰店,半导体散热器（相机手机通用）,1000+,jfs/t1/393476/10/4275/124015/697c56ddF5482e7f5/00833203205d7c4a.jpg,1000554569,,100241967239,2000+,100241967239
黑鲨【抓夹套装】黑鲨6Ultra磁吸液冷手机散热器+抓夹套装 京东自营,458.00,黑鲨京东自营官方旗舰店,6Ultra液冷+抓夹套装,20万+,jfs/t1/409850/15/16517/134625/69cce341F68c808e3/0083320320b2d101.jpg,1000097162,1千+店铺粉丝浏览;700+人加购;磁吸液冷,100338985124,40万+,100338985124
毕亚兹【全新液冷】手机散热器27W水冷背夹磁吸式苹果平板专用游戏直播手机降温散热神器 适用红魔飞智,359.00,毕亚兹(BIAZE)京东自营旗舰店,新升级【真液冷|秒结冰】散热器,1万+,jfs/t1/388620/7/16792/413061/6981bc86F45a5445a/00835dc5dcefcb32.jpg,1000001139,液冷循环散热;凝冰温控芯片;强磁吸附不掉落,100242480843,1万+,100242480843
科乐浦（KELEPU）M.2固态硬盘阵列卡 4盘位带散热马甲 PCIE4.0 X16转M.2 NVMe 兼容4.0/3.0转NVMe转接卡 软raid,239.00,科乐浦（KELEPU）3C京东自营旗舰店,【4.0】PCIeX16转NVME四盘带散热,1000+,jfs/t20280426/423547/9/13823/92072/69eef6b3Fedd6ab08/0a02320320ee4c75.jpg,1000475746,,100235812072,1000+,100235812072
安耐美（Enermax）TD60D 风冷散热器 智能数显 复合式热管/镀镍铜底座/PWM风扇/280W TDP,269.00,安耐美Enermax京东自营旗舰店,TD60D 风冷散热器,20,jfs/t1/422046/3/13758/80091/69f17642F9decdee7/00833203201ab2b7.jpg,1000279061,智能数显;280WTDP;镀镍铜底座,100253330164,,100253330164
绿巨能（llano）导热硅脂 CPU/显卡散热硅脂膏/台式机GPU笔记本硅胶/20g大容量D-6罐装超频高导热耐高温持久,86.00,绿巨能京东自营旗舰店,高导热【6.5W/m·K】20g大瓶装,5000+,jfs/t1/182244/35/37187/171530/64f53a95Fc168a174/ae27bb9c5be9fe0c.jpg,1000000492,超90万人店内购买;高质量硅脂;1千+人已买,100047018445,1万+,100047018445
SHANSHAN杉杉【100%亚麻透气散热】长袖衬衫男宽松商务休闲春季新款,612.00,SHANSHAN杉杉京东自营旗舰店,藏青色,1,jfs/t1/426500/32/7595/79921/69f02fcfFdade2c56/0083320320a646e3.jpg,1000463179,,100340667884,,100340667884
ATSCORE笔记本支架电脑散热器 带风扇降温底座悬空便携式支架散热二合一适用华为擎云联想小米苹果等,107.60,ATSCORE京东自营旗舰店,【高效散热】雅致银+风扇款,2万+,jfs/t1/419426/17/12230/242264/69e1dc3cF06823b8f/00835dc5dcf5fe0e.jpg,1000423609,飓风硬核双制冷;双轴无极易调节;稳固耐用支撑强,100122293313,3万+,100122293313
ANQULIFE信越7921导热硅脂CPU导热膏台式笔记本电脑CUP散热 硅极速降温稳定持久4g AQ-C105,79.90,ANQULIFE京东自营旗舰店,硅脂【信越7921】4g ,1万+,jfs/t1/322007/37/12001/74919/68f06123F3a1d770f/7775669f6b45c9c1.jpg,1000627251,导热硅脂;导热降温;涂抹简单,100217047855,1万+,100217047855
努比亚红魔散热器6 至高降温44℃ 游戏直播散热背夹手机降温神器智能温控制冷【王者荣耀联名-花木兰】送礼 京东自营,179.00,红魔京东自营旗舰店,红魔散热器6【花木兰联名】,5000+,jfs/t1/379443/4/22389/212998/6959c30fF8d0cc58f/1afb07a267dc900d.jpg,1000480226,1万+人浏览;降温神器;3千+店铺粉丝浏览,100182797929,8000+,100182797929
美家生活新款创意笔记本支架游戏本办公室桌面增高散热笔记本电脑支撑架,45.50,美家生活（home maid）京东自营旗舰店,豪华立体感悬空笔记本支架,5万+,jfs/t20280501/429609/34/4204/82676/69f4cec9Ffe0a032b/0a02320320d1cb69.jpg,1000338723,稳固支撑;有效散热;科学增高,100332950508,10万+,100332950508
【95成新】联想（Lenovo）拯救者风刃压风散热器 3000转变频涡扇 疾速压风散热 密封记忆棉 3档高度调节  F9Lite 冰川白,149.00,拍拍二手自营专区,风刃压风散热器,60,jfs/t1/377743/5/20997/450210/695a1fcbFf1a6e379/027634834884d399.png,1000080442,,100319246438,,100319246438
利民（thermalright）TL-M12Q X3 12cm纯黑风压扇 无线材拼接机箱风扇 积木风扇 2000转速PWM  幻彩无限镜框 ,99.00,利民Thermalright京东自营旗舰店, TL-M12Q X3 ,1万+,jfs/t1/272751/35/26467/63342/68089a72F24c2a10e/85cddf451d600904.jpg,1000099731,无线材拼接风扇;无限镜框光效;双面防震脚垫,100216659448,1万+,100216659448
黑鲨平板专用手机散热器凡人修仙传联名版游戏半导体散热降温神器平板苹果17iPad小米红魔iqoo一加,349.00,黑鲨京东自营官方旗舰店,【凡人联名】平板散热器磁吸版,20万+,jfs/t20280429/424100/1/13896/258256/69f32c03F7764e33a/0a023203200b019e.jpg,1000097162,100+人加购;100+店铺粉丝浏览;700+人浏览,100330662932,40万+,100330662932
